陶都┃影音之家,#genre#
新密新闻频道,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
新郑综合频道,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
新郑综合频道,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
鲁山综合频道,http://live.dxhmt.cn:9081/tv/10423-1.m3u8
汝州科教频道,http://live.dxhmt.cn:9081/tv/10482-2.m3u8
舞钢新闻综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
舞钢新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/10481-1.m3u8
栾川新闻频道,http://tvpull.dxhmt.cn:9081/tv/10324-1.m3u8
栾川新闻频道,http://live.dxhmt.cn:9081/tv/10324-1.m3u8
孟津新闻频道,http://live.dxhmt.cn:9081/tv/10322-2.m3u8
汝阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10326-1.m3u8
汝阳综合频道,http://live.dxhmt.cn:9081/tv/10326-1.m3u8
嵩县综合新闻[1920*1408],http://live.dxhmt.cn:9081/tv/10325-1.m3u8
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
宜阳综合频道,http://live.dxhmt.cn:9081/tv/10327-1.m3u8
孟州综合,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
沁阳新闻综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
沁阳新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/10882-1.m3u8
温县综合[1920*1408],http://live.dxhmt.cn:9081/tv/10825-1.m3u8
武陟新闻综合,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
武陟新闻综合,http://live.dxhmt.cn:9081/tv/10823-1.m3u8
方城一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
方城一套[1920*1408],http://live.dxhmt.cn:9081/tv/11322-1.m3u8
内乡综合[785*576],http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
唐河一套[1920*1408],http://live.dxhmt.cn:9081/tv/11328-1.m3u8
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
镇平新闻综合,http://live.dxhmt.cn:9081/tv/11324-1.m3u8
鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
鹿邑新闻频道,http://live.dxhmt.cn:9081/tv/11628-1.m3u8
沈丘新闻综合[1920*1440],http://live.dxhmt.cn:9081/tv/11624-1.m3u8
太康综合,http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
太康综合,http://live.dxhmt.cn:9081/tv/11627-1.m3u8
项城新闻[1920*1408],http://live.dxhmt.cn:9081/tv/11681-1.m3u8
西华综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/11622-1.m3u8
杞县新闻综合,http://live.dxhmt.cn:9081/tv/10221-1.m3u8
尉氏综合频道[1920*1440],http://live.dxhmt.cn:9081/tv/10223-1.m3u8
舞阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
舞阳新闻综合,http://live.dxhmt.cn:9081/tv/11121-1.m3u8
平舆综合[1920*1440],http://live.dxhmt.cn:9081/tv/11723-1.m3u8
遂平一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
新蔡综合,http://live.dxhmt.cn:9081/tv/11729-1.m3u8
长垣综合频道,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
长垣综合频道,http://live.dxhmt.cn:9081/tv/10728-1.m3u8
封丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
封丘新闻综合,http://live.dxhmt.cn:9081/tv/10727-1.m3u8
辉县新闻综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8
辉县新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/10782-1.m3u8
卫辉综合频道,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
原阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
原阳新闻综合,http://live.dxhmt.cn:9081/tv/10725-1.m3u8
灵宝新闻综合[1920*1440],http://live.dxhmt.cn:9081/tv/11282-1.m3u8
卢氏综合频道,http://tvpull.dxhmt.cn:9081/tv/11224-1.m3u8
渑池新闻综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8
安阳县新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/10522-1.m3u8
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
滑县新闻,http://live.dxhmt.cn:9081/tv/10526-1.m3u8
林州综合,http://live.dxhmt.cn:9081/tv/10581-1.m3u8
淇县电视台,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
浚县一套,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
南乐综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/10923-1.m3u8
光山综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/11522-1.m3u8
固始综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/11525-1.m3u8
潢川综合频道[1920*1440],http://live.dxhmt.cn:9081/tv/11526-1.m3u8
罗山综合频道[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
罗山综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/11521-1.m3u8
商城新闻频道,http://live.dxhmt.cn:9081/tv/11524-1.m3u8
建安综合频道[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
襄城综合频道,http://live.dxhmt.cn:9081/tv/11025-1.m3u8
鄢陵综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/11024-1.m3u8
[河南]新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8?zhend
河南梨园,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
光山综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
叶县,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
叶县,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
固始综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
新乡县电视台[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
潢川综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
郸城新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/11625-1.m3u8
鄢陵综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
项城新闻[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
方城一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
扶沟综合频道,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
郏县综合频道,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
灵宝新闻综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
嵩县综合新闻[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
唐河一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
温县综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
西华综合频道[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
新乡县电视台[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
荥阳综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
焦作教育[720*576],http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8?zhend
睛彩焦作[720*576],http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
宝丰综合,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
济源电视一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8
巩义新闻,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
荥阳综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
嵩县综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
新安新闻,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
温县综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
方城一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
唐河一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
唐河一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
鹿邑新闻,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
西华综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8?zhend
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
卫辉综合,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
新乡县电[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
灵宝新闻[1920*1440],http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
内黄综合,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
临颍综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
光山综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
叶县,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
固始综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
新乡县电视台[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
潢川综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
鄢陵综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
项城新闻[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
河南梨园,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8
河南梨园,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8


.🆗.浙江专线.🆗.电信,#genre#
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$浙江官方
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?$浙江官方
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?$浙江官方
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?$浙江官方
浙江影视,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?$浙江官方
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?$浙江官方
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?$浙江官方
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?$浙江官方
中国蓝新闻,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8?$浙江官方
之江记录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?$浙江官方
钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?$浙江官方
义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-
92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-
S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed

.🆗.甘肃专线.🆗.电信,#genre#
甘肃新闻,https://hls.gstv.com.cn/49048r/6e1sy2.m3u8
甘肃经济,https://hls.gstv.com.cn/49048r/10iv1j.m3u8
甘肃公共,https://hls.gstv.com.cn/49048r/3t5xyc.m3u8
甘肃都市,https://hls.gstv.com.cn/49048r/l54391.m3u8
甘肃影院,https://hls.gstv.com.cn/49048r/w1l6d5.m3u8
甘肃少儿,https://hls.gstv.com.cn/49048r/922k96.m3u8

甘肃文化影视,http://60.164.229.91:4040/rtp/239.255.30.250:8231?Cf=cfss.cc
甘肃公共,http://60.164.229.91:4040/rtp/239.255.30.251:8231?Cf=cfss.cc
甘肃都市,http://60.164.229.91:4040/rtp/239.255.30.252:8231?Cf=cfss.cc
甘肃经济,http://60.164.229.91:4040/rtp/239.255.30.253:8231?Cf=cfss.cc
甘肃少儿,http://60.164.229.91:4040/rtp/239.255.30.254:8231?Cf=cfss.cc
湖南卫视,http://60.164.229.91:4040/rtp/239.255.30.136:8231?Cf=cfss.cc
东方卫视,http://60.164.229.91:4040/rtp/239.255.30.130:8231?Cf=cfss.cc
江苏卫视,http://60.164.229.91:4040/rtp/239.255.30.131:8231?Cf=cfss.cc
浙江卫视,http://60.164.229.91:4040/rtp/239.255.30.132:8231?Cf=cfss.cc
北京卫视,http://60.164.229.91:4040/rtp/239.255.30.133:8231?Cf=cfss.cc
广东卫视,http://60.164.229.91:4040/rtp/239.255.30.134:8231?Cf=cfss.cc
深圳卫视,http://60.164.229.91:4040/rtp/239.255.30.135:8231?Cf=cfss.cc
黑龙江卫视,http://60.164.229.91:4040/rtp/239.255.30.137:8231?Cf=cfss.cc
湖北卫视,http://60.164.229.91:4040/rtp/239.255.30.138:8231?Cf=cfss.cc
山东卫视,http://60.164.229.91:4040/rtp/239.255.30.139:8231?Cf=cfss.cc
甘肃卫视,http://60.164.229.91:4040/rtp/239.255.30.249:8231?Cf=cfss.cc
天津卫视,http://60.164.229.91:4040/rtp/239.255.30.67:8231?Cf=cfss.cc
辽宁卫视,http://60.164.229.91:4040/rtp/239.255.30.69:8231?Cf=cfss.cc
江西卫视,http://60.164.229.91:4040/rtp/239.255.30.71:8231?Cf=cfss.cc
贵州卫视,http://60.164.229.91:4040/rtp/239.255.30.98:8231?Cf=cfss.cc
海南卫视,http://60.164.229.91:4040/rtp/239.255.30.99:8231?Cf=cfss.cc
安徽卫视,http://60.164.229.91:4040/rtp/239.255.30.84:8231?Cf=cfss.cc
河北卫视,http://60.164.229.91:4040/rtp/239.255.30.85:8231?Cf=cfss.cc
东南卫视,http://60.164.229.91:4040/rtp/239.255.30.86:8231?Cf=cfss.cc
四川卫视,http://60.164.229.91:4040/rtp/239.255.30.91:8231?Cf=cfss.cc
重庆卫视,http://60.164.229.91:4040/rtp/239.255.30.89:8231?Cf=cfss.cc
云南卫视,http://60.164.229.91:4040/rtp/239.255.29.2:8231?Cf=cfss.cc
河南卫视,http://60.164.229.91:4040/rtp/239.255.29.3:8231?Cf=cfss.cc
广西卫视,http://60.164.229.91:4040/rtp/239.255.29.4:8231?Cf=cfss.cc
吉林卫视,http://60.164.229.91:4040/rtp/239.255.29.5:8231?Cf=cfss.cc
中国教育1台,http://60.164.229.91:4040/rtp/239.255.30.90:8231?Cf=cfss.cc
凤凰香港,http://60.164.229.91:4040/rtp/239.255.30.123:8231?Cf=cfss.cc
凤凰中文,http://60.164.229.91:4040/rtp/239.255.30.50:8231?Cf=cfss.cc
凤凰资讯,http://60.164.229.91:4040/rtp/239.255.30.70:8231?Cf=cfss.cc
五星体育,http://60.164.229.91:4040/rtp/239.255.29.45:8231?Cf=cfss.cc
体育,http://60.164.229.91:4040/rtp/239.255.29.31:8231?Cf=cfss.cc
金塔,http://60.164.229.91:4040/rtp/239.255.30.224:8231?Cf=cfss.cc
酒钢电视,http://60.164.229.91:4040/rtp/239.255.30.94:8231?Cf=cfss.cc
嘉峪关公共,http://60.164.229.91:4040/rtp/239.255.29.35:8231?Cf=cfss.cc
嘉峪关综合,http://60.164.229.91:4040/rtp/239.255.29.36:8231?Cf=cfss.cc
戏曲精选,http://60.164.229.91:4040/rtp/239.255.30.118:8231?Cf=cfss.cc
都市剧场,http://60.164.229.91:4040/rtp/239.255.29.41:8231?Cf=cfss.cc
红色谍战剧场,http://60.164.229.91:4040/rtp/239.255.30.166:8231?Cf=cfss.cc
上视纪实,http://60.164.229.91:4040/rtp/239.255.30.176:8231?Cf=cfss.cc
华语电影,http://60.164.229.91:4040/rtp/239.255.30.193:8231?Cf=cfss.cc
星光影院,http://60.164.229.91:4040/rtp/239.255.30.194:8231?Cf=cfss.cc
全球大片,http://60.164.229.91:4040/rtp/239.255.30.196:8231?Cf=cfss.cc
看天下精选,http://60.164.229.91:4040/rtp/239.255.30.217:8231?Cf=cfss.cc
SITV欢笑剧场,http://60.164.229.91:4040/rtp/239.255.29.7:8231?Cf=cfss.cc
全纪实,http://60.164.229.91:4040/rtp/239.255.29.17:8231?Cf=cfss.cc
生活时尚,http://60.164.229.91:4040/rtp/239.255.29.18:8231?Cf=cfss.cc
SITV都市剧场,http://60.164.229.91:4040/rtp/239.255.29.22:8231?Cf=cfss.cc
SITV金色学堂,http://60.164.229.91:4040/rtp/239.255.29.23:8231?Cf=cfss.cc
SITV法治天地,http://60.164.229.91:4040/rtp/239.255.29.24:8231?Cf=cfss.cc
足球频道,http://60.164.229.91:4040/rtp/239.255.29.25:8231?Cf=cfss.cc
MAX极速汽车,http://60.164.229.91:4040/rtp/239.255.30.149:8231?Cf=cfss.cc
羽毛球精品赛事,http://60.164.229.91:4040/rtp/239.255.29.31:8231?Cf=cfss.cc
IPTV5+,http://60.164.229.91:4040/rtp/239.255.30.115:8231?Cf=cfss.cc
陇上生活,http://60.164.229.91:4040/rtp/239.255.30.73:8231?Cf=cfss.cc
临夏新闻,http://60.164.229.91:4040/rtp/239.255.30.107:8231?Cf=cfss.cc
临夏文旅,http://60.164.229.91:4040/rtp/239.255.30.108:8231?Cf=cfss.cc
临夏经济,http://60.164.229.91:4040/rtp/239.255.30.106:8231?Cf=cfss.cc
快乐垂钓,http://60.164.229.91:4040/rtp/239.255.29.26:8231?Cf=cfss.cc
卡酷少儿,http://60.164.229.91:4040/rtp/239.255.29.38:8231?Cf=cfss.cc
金鹰纪实,http://60.164.229.91:4040/rtp/239.255.29.39:8231?Cf=cfss.cc
金色学堂,http://60.164.229.91:4040/rtp/239.255.29.23:8231?Cf=cfss.cc
欢笑剧场,http://60.164.229.91:4040/rtp/239.255.29.19:8231?Cf=cfss.cc
欢笑剧场,http://60.164.229.91:4040/rtp/239.255.29.7:8231?Cf=cfss.cc
都市剧场,http://60.164.229.91:4040/rtp/239.255.29.41:8231?Cf=cfss.cc
动漫秀场,http://60.164.229.91:4040/rtp/239.255.29.16:8231?Cf=cfss.cc
哈哈炫动,http://60.164.229.91:4040/rtp/239.255.29.37:8231?Cf=cfss.cc
Bestv,http://60.164.229.91:4040/rtp/239.255.30.100:8231?Cf=cfss.cc
Bestv,http://60.164.229.91:4040/rtp/239.255.30.118:8231?Cf=cfss.cc
Bestv,http://60.164.229.91:4040/rtp/239.255.30.150:8231?Cf=cfss.cc
Bestv,http://60.164.229.91:4040/rtp/239.255.30.151:8231?Cf=cfss.cc
Bestv,http://60.164.229.91:4040/rtp/239.255.30.160:8231?Cf=cfss.cc
Bestv,http://60.164.229.91:4040/rtp/239.255.30.166:8231?Cf=cfss.cc
Bestv,http://60.164.229.91:4040/rtp/239.255.30.167:8231?Cf=cfss.cc
Bestv,http://60.164.229.91:4040/rtp/239.255.30.168:8231?Cf=cfss.cc
Bestv,http://60.164.229.91:4040/rtp/239.255.30.193:8231?Cf=cfss.cc
Bestv,http://60.164.229.91:4040/rtp/239.255.30.194:8231?Cf=cfss.cc
Bestv,http://60.164.229.91:4040/rtp/239.255.30.196:8231?Cf=cfss.cc
Bestv,http://60.164.229.91:4040/rtp/239.255.30.197:8231?Cf=cfss.cc
Bestv,http://60.164.229.91:4040/rtp/239.255.30.198:8231?Cf=cfss.cc
Bestv,http://60.164.229.91:4040/rtp/239.255.30.217:8231?Cf=cfss.cc
Bestv,http://60.164.229.91:4040/rtp/239.255.30.236:8231?Cf=cfss.cc
Bestv,http://60.164.229.91:4040/rtp/239.255.30.249:8231?Cf=cfss.cc



.🆗.新疆频道.🆗.电信,#genre#
吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd
兵团八师石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8?zxinjd
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
裕民哈语,http://117.190.130.4:8081/out_2/index.m3u8?zxinjd
裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8?zxinjd
新疆伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
新疆伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
新疆伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
新疆伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
新疆兵团四师可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8?zxinjd
新疆克拉玛依汉语综合,https://klmyzb.rcsxzx.com/hls/klmy1.m3u8
新疆克拉玛依维语综合,https://klmyzb.rcsxzx.com/hls/klmy2.m3u8
新疆克拉玛依影视,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8
新疆可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
新疆奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
